// ID;CLIENTEID;PRODUCTO;CATEGORIA;PRECIO;CORREO
1366;1366;EKEDALEN / EKEDALEN;Chairs;2345.0;leaguel255@gmail.com
1367;1367;GAMLARED / LERHAMN;Chairs;685.0;leaguel255@gmail.com
1368;1368;HAVSTEN;Chairs;1220.0;leaguel255@gmail.com
1369;1369;IKEA PS 2012 / TEODORES;Chairs;1085.0;leaguel255@gmail.com
1370;1370;RÅSKOG;Chairs;84.0;leaguel255@gmail.com
1371;1371;HENRIKSDAL;Chairs;70.0;leaguel255@gmail.com
1372;1372;EKEDALEN / EKEDALEN;Chairs;1695.0;leaguel255@gmail.com
1373;1373;RÅSKOG;Chairs;84.0;leaguel255@gmail.com
1374;1374;BRORINGE;Chairs;95.0;leaguel255@gmail.com
1375;1375;NOMINELL;Chairs;125.0;leaguel255@gmail.com
1376;1376;YNGVAR;Chairs;475.0;leaguel255@gmail.com
1377;1377;YPPERLIG / NILSOVE;Chairs;2575.0;leaguel255@gmail.com
1378;1378;LISABO / ODGER;Chairs;1875.0;leaguel255@gmail.com
1379;1379;LANGUR;Chairs;110.0;leaguel255@gmail.com
1380;1380;LEIFARNE;Chairs;275.0;leaguel255@gmail.com
1381;1381;EKEDALEN / BERNHARD;Chairs;5465.0;leaguel255@gmail.com
1382;1382;INGATORP / INGOLF;Chairs;2615.0;leaguel255@gmail.com
1383;1383;EKEDALEN;Chairs;395.0;leaguel255@gmail.com
1384;1384;SAKARIAS;Chairs;95.0;leaguel255@gmail.com
1385;1385;ÖVRARYD / JANINGE;Chairs;1535.0;leaguel255@gmail.com
1386;1386;KOLON;Chairs;150.0;leaguel255@gmail.com
1387;1387;ANTILOP;Chairs;20.0;leaguel255@gmail.com
1388;1388;FRANKLIN;Chairs;149.0;leaguel255@gmail.com
1389;1389;FLISAT;Chairs;89.0;leaguel255@gmail.com
1390;1390;LANGUR;Chairs;55.0;leaguel255@gmail.com
1391;1391;VEDBO;Chairs;695.0;leaguel255@gmail.com
1392;1392;INGATORP;Chairs;445.0;leaguel255@gmail.com
1393;1393;LANGUR;Chairs;400.0;leaguel255@gmail.com
1394;1394;INGOLF;Chairs;220.0;leaguel255@gmail.com
1395;1395;MÄSTERBY;Chairs;145.0;leaguel255@gmail.com
1396;1396;VATTVIKEN;Chairs;995.0;leaguel255@gmail.com
1397;1397;JANINGE;Chairs;595.0;leaguel255@gmail.com
1398;1398;HATTEFJÄLL;Chairs;1045.0;leaguel255@gmail.com
1399;1399;VEBERÖD;Chairs;327.0;leaguel255@gmail.com
1400;1400;LANEBERG / EKEDALEN;Chairs;1595.0;leaguel255@gmail.com
1401;1401;EKEDALEN / EKEDALEN;Chairs;2345.0;leaguel255@gmail.com
1402;1402;STOLJAN;Chairs;220.0;leaguel255@gmail.com
1403;1403;NORDEN / RÅSKOG;Chairs;1067.0;leaguel255@gmail.com
1404;1404;EKEDALEN / EKEDALEN;Chairs;2375.0;leaguel255@gmail.com
1405;1405;LANGUR;Chairs;35.0;leaguel255@gmail.com
1406;1406;HATTEFJÄLL;Chairs;1295.0;leaguel255@gmail.com
1407;1407;SKOGSTA / NORRARYD;Chairs;3555.0;leaguel255@gmail.com
1408;1408;INGATORP / INGOLF;Chairs;1725.0;leaguel255@gmail.com
1409;1409;HENRIKSDAL;Chairs;70.0;leaguel255@gmail.com
1410;1410;JÄRVFJÄLLET;Chairs;150.0;leaguel255@gmail.com
1411;1411;SVENBERTIL;Chairs;310.0;leaguel255@gmail.com
1412;1412;EKERÖ;Chairs;795.0;leaguel255@gmail.com
1413;1413;TROLLBERGET;Chairs;495.0;leaguel255@gmail.com
1414;1414;POÄNG;Chairs;1210.0;leaguel255@gmail.com
1415;1415;LIDHULT;Chairs;2500.0;leaguel255@gmail.com
1416;1416;SVENBERTIL;Chairs;100.0;leaguel255@gmail.com
1417;1417;INGATORP / HENRIKSDAL;Chairs;2625.0;leaguel255@gmail.com
1418;1418;HENRIKSDAL;Chairs;295.0;leaguel255@gmail.com
1419;1419;MÖRBYLÅNGA / VOLFGANG;Chairs;4745.0;leaguel255@gmail.com
1420;1420;LISABO / SVENBERTIL;Chairs;1675.0;leaguel255@gmail.com
1421;1421;LANDSKRONA;Chairs;1395.0;leaguel255@gmail.com
1422;1422;MELLTORP / JANINGE;Chairs;919.0;leaguel255@gmail.com
1423;1423;POÄNG;Chairs;1210.0;leaguel255@gmail.com
1424;1424;BRORINGE;Chairs;95.0;leaguel255@gmail.com
1425;1425;HEMNES;Chairs;395.0;leaguel255@gmail.com
1426;1426;MÖRBYLÅNGA / BERNHARD;Chairs;6965.0;leaguel255@gmail.com
1427;1427;TORSBY / BERNHARD;Chairs;3875.0;leaguel255@gmail.com
1428;1428;LISABO / ODGER;Chairs;1875.0;leaguel255@gmail.com
1429;1429;RYDEBÄCK/BACKARYD / JANINGE;Chairs;1215.0;leaguel255@gmail.com
1430;1430;LIDHULT;Chairs;3032.0;leaguel255@gmail.com
1431;1431;KIVIK;Chairs;1300.0;leaguel255@gmail.com
1432;1432;YNGVAR;Chairs;395.0;leaguel255@gmail.com
1433;1433;TORSBY / VOLFGANG;Chairs;2395.0;leaguel255@gmail.com
1434;1434;NORDVIKEN;Chairs;275.0;leaguel255@gmail.com
1435;1435;NORDVIKEN / RÖNNINGE;Chairs;2875.0;leaguel255@gmail.com
1436;1436;FUSION;Chairs;1196.0;leaguel255@gmail.com
1437;1437;LERHAMN;Chairs;979.0;leaguel255@gmail.com
1438;1438;BEKVÄM;Chairs;195.0;leaguel255@gmail.com
1439;1439;MELLTORP / NISSE;Chairs;297.0;leaguel255@gmail.com
1440;1440;EKEDALEN / EKEDALEN;Chairs;1695.0;leaguel255@gmail.com
1441;1441;NORBERG / NISSE;Chairs;324.0;leaguel255@gmail.com
1442;1442;TROGEN;Chairs;89.0;leaguel255@gmail.com
1443;1443;FLISAT;Chairs;139.0;leaguel255@gmail.com
1444;1444;RÅSKOG;Chairs;175.0;leaguel255@gmail.com
1445;1445;NISSE;Chairs;99.0;leaguel255@gmail.com
1446;1446;MELLTORP / TEODORES;Chairs;499.0;leaguel255@gmail.com
1447;1447;HILLARED;Chairs;35.0;leaguel255@gmail.com
1448;1448;LERHAMN;Chairs;589.0;leaguel255@gmail.com
1449;1449;EKEDALEN / EKEDALEN;Chairs;1695.0;leaguel255@gmail.com
1450;1450;HENRIKSDAL;Chairs;70.0;leaguel255@gmail.com
1451;1451;EKEDALEN;Chairs;345.0;leaguel255@gmail.com
1452;1452;EKEDALEN;Chairs;225.0;leaguel255@gmail.com
1453;1453;MELLTORP / MARIUS;Chairs;299.0;leaguel255@gmail.com
1454;1454;STUVA / FÖLJA;Chairs;385.0;leaguel255@gmail.com
1455;1455;POÄNG;Chairs;134.0;leaguel255@gmail.com
1456;1456;NORRÅKER;Chairs;145.0;leaguel255@gmail.com
1457;1457;GAMLEBY;Chairs;295.0;leaguel255@gmail.com
1458;1458;INGATORP / INGOLF;Chairs;2615.0;leaguel255@gmail.com
1459;1459;NORSBORG;Chairs;1740.0;leaguel255@gmail.com
1460;1460;HENRIKSDAL;Chairs;395.0;leaguel255@gmail.com
1461;1461;EKEDALEN / EKEDALEN;Chairs;1640.0;leaguel255@gmail.com
1462;1462;HENRIKSDAL;Chairs;70.0;leaguel255@gmail.com
1463;1463;EKEDALEN;Chairs;345.0;leaguel255@gmail.com
1464;1464;GLENN;Chairs;445.0;leaguel255@gmail.com
1465;1465;TINGBY / LEIFARNE;Chairs;2165.0;leaguel255@gmail.com
1466;1466;LISABO / RÖNNINGE;Chairs;2075.0;leaguel255@gmail.com
1467;1467;FÄRLÖV;Chairs;1196.0;leaguel255@gmail.com
1468;1468;TORSBY / LEIFARNE;Chairs;1675.0;leaguel255@gmail.com
1469;1469;NORRÅKER / NORRÅKER;Chairs;1385.0;leaguel255@gmail.com
1470;1470;MÖRBYLÅNGA / TOSSBERG;Chairs;5465.0;leaguel255@gmail.com
1471;1471;EKEDALEN / TOBIAS;Chairs;3065.0;leaguel255@gmail.com
1472;1472;NORRÅKER / NORRARYD;Chairs;1266.0;leaguel255@gmail.com
1473;1473;LANEBERG / KARLJAN;Chairs;1195.0;leaguel255@gmail.com
1474;1474;BERNHARD;Chairs;745.0;leaguel255@gmail.com
1475;1475;VEDBO;Chairs;595.0;leaguel255@gmail.com
1476;1476;GRÖNLID;Chairs;1195.0;leaguel255@gmail.com
1477;1477;MÖRBYLÅNGA / BERNHARD;Chairs;5275.0;leaguel255@gmail.com
1478;1478;INGATORP / INGOLF;Chairs;3015.0;leaguel255@gmail.com
1479;1479;DELAKTIG;Chairs;2700.0;leaguel255@gmail.com
1480;1480;HATTEFJÄLL;Chairs;150.0;leaguel255@gmail.com
1481;1481;KIVIK;Chairs;2600.0;leaguel255@gmail.com
1482;1482;BRORINGE;Chairs;95.0;leaguel255@gmail.com
1483;1483;GRUVBYN;Chairs;545.0;leaguel255@gmail.com
1484;1484;MÖRBYLÅNGA / LEIFARNE;Chairs;3665.0;leaguel255@gmail.com
1485;1485;SVENBERTIL;Chairs;275.0;leaguel255@gmail.com
1486;1486;INGATORP / INGATORP;Chairs;2725.0;leaguel255@gmail.com
1487;1487;MÖRBYLÅNGA / LEIFARNE;Chairs;3075.0;leaguel255@gmail.com
1488;1488;VANGSTA / TEODORES;Chairs;845.0;leaguel255@gmail.com
1489;1489;BERNHARD;Chairs;745.0;leaguel255@gmail.com
1490;1490;MÖRBYLÅNGA / BERNHARD;Chairs;6965.0;leaguel255@gmail.com
1491;1491;SVENBERTIL;Chairs;100.0;leaguel255@gmail.com
1492;1492;NORRÅKER / RÖNNINGE;Chairs;1085.0;leaguel255@gmail.com
1493;1493;NORDVIKEN / NORDVIKEN;Chairs;2395.0;leaguel255@gmail.com
1494;1494;BLÅMES;Chairs;375.0;leaguel255@gmail.com
1495;1495;MÖRBYLÅNGA / BERNHARD;Chairs;5275.0;leaguel255@gmail.com
1496;1496;TINGBY / LEIFARNE;Chairs;2165.0;leaguel255@gmail.com
1497;1497;INGATORP / INGOLF;Chairs;2725.0;leaguel255@gmail.com
1498;1498;EKEDALEN / HENRIKSDAL;Chairs;1975.0;leaguel255@gmail.com
1499;1499;EKEDALEN / BERNHARD;Chairs;5465.0;leaguel255@gmail.com
1500;1500;EKEDALEN / HENRIKSDAL;Chairs;2765.0;leaguel255@gmail.com
1501;1501;TOBIAS;Chairs;345.0;leaguel255@gmail.com
1502;1502;NORRÅKER / RÖNNINGE;Chairs;1976.0;leaguel255@gmail.com
1503;1503;VOLFGANG;Chairs;175.0;leaguel255@gmail.com
1504;1504;NORDVIKEN / NORDVIKEN;Chairs;3345.0;leaguel255@gmail.com
1505;1505;JANINGE;Chairs;225.0;leaguel255@gmail.com
1506;1506;VÄSTANBY/VÄSTANÅ / BERNHARD;Chairs;4295.0;leaguel255@gmail.com
1507;1507;MÖRBYLÅNGA / BERNHARD;Chairs;5275.0;leaguel255@gmail.com
1508;1508;GRUVBYN;Chairs;545.0;leaguel255@gmail.com
1509;1509;VOLFGANG;Chairs;375.0;leaguel255@gmail.com
1510;1510;LANEBERG / KARLJAN;Chairs;1195.0;leaguel255@gmail.com
1511;1511;MELLTORP / ADDE;Chairs;359.0;leaguel255@gmail.com
1512;1512;EKEDALEN / EKEDALEN;Chairs;2345.0;leaguel255@gmail.com
1513;1513;VANGSTA / TEODORES;Chairs;925.0;leaguel255@gmail.com
1514;1514;URBAN;Chairs;225.0;leaguel255@gmail.com
1515;1515;NORRARYD;Chairs;395.0;leaguel255@gmail.com
1516;1516;INGATORP / INGOLF;Chairs;3015.0;leaguel255@gmail.com
1517;1517;VOLFGANG;Chairs;375.0;leaguel255@gmail.com
1518;1518;LANGUR;Chairs;345.0;leaguel255@gmail.com
1519;1519;JANINGE;Chairs;595.0;leaguel255@gmail.com
1520;1520;NORRÅKER / NORRARYD;Chairs;1636.0;leaguel255@gmail.com
1521;1521;MELLTORP / JANINGE;Chairs;1099.0;leaguel255@gmail.com
1522;1522;JANINGE;Chairs;225.0;leaguel255@gmail.com
1523;1523;BERNHARD;Chairs;745.0;leaguel255@gmail.com
1524;1524;LANGUR;Chairs;235.0;leaguel255@gmail.com
1525;1525;NORRNÄS;Chairs;325.0;leaguel255@gmail.com
1526;1526;NORRÅKER / NORRARYD;Chairs;915.0;leaguel255@gmail.com
1527;1527;INGOLF;Chairs;275.0;leaguel255@gmail.com
1528;1528;MELLTORP / TEODORES;Chairs;249.0;leaguel255@gmail.com
1529;1529;YNGVAR;Chairs;399.0;leaguel255@gmail.com
1530;1530;YPPERLIG;Chairs;195.0;leaguel255@gmail.com
1531;1531;BERNHARD;Chairs;745.0;leaguel255@gmail.com
1532;1532;FJÄLLBERGET;Chairs;995.0;leaguel255@gmail.com
1533;1533;EKEDALEN / HENRIKSDAL;Chairs;2765.0;leaguel255@gmail.com
1534;1534;NORRÅKER / NORRÅKER;Chairs;1266.0;leaguel255@gmail.com
1535;1535;EKEDALEN / EKEDALEN;Chairs;2176.0;leaguel255@gmail.com
1536;1536;MÄSTERBY;Chairs;145.0;leaguel255@gmail.com
1537;1537;INGATORP / INGOLF;Chairs;2725.0;leaguel255@gmail.com
1538;1538;EKEDALEN / ODGER;Chairs;1975.0;leaguel255@gmail.com
1539;1539;NORRÅKER / RÖNNINGE;Chairs;1085.0;leaguel255@gmail.com
1540;1540;BALSBERGET;Chairs;210.0;leaguel255@gmail.com
1541;1541;LANEBERG / KARLJAN;Chairs;1195.0;leaguel255@gmail.com
1542;1542;ERNFRID;Chairs;145.0;leaguel255@gmail.com
1543;1543;INGATORP / INGATORP;Chairs;2725.0;leaguel255@gmail.com
1544;1544;HENRIKSDAL;Chairs;595.0;leaguel255@gmail.com
1545;1545;INGATORP / INGATORP;Chairs;3225.0;leaguel255@gmail.com
1546;1546;VÄSTANBY/VÄSTANÅ / BERNHARD;Chairs;4295.0;leaguel255@gmail.com
1547;1547;SLÄHULT/DALSHULT / LEIFARNE;Chairs;1975.0;leaguel255@gmail.com
1548;1548;INGATORP / SAKARIAS;Chairs;4025.0;leaguel255@gmail.com
1549;1549;NORRÅKER / NORRARYD;Chairs;915.0;leaguel255@gmail.com
1550;1550;NORRÅKER / NORRÅKER;Chairs;1266.0;leaguel255@gmail.com
1551;1551;POÄNG;Chairs;995.0;leaguel255@gmail.com
1552;1552;MÖRBYLÅNGA / VOLFGANG;Chairs;4745.0;leaguel255@gmail.com
1553;1553;EKEDALEN / EKEDALEN;Chairs;1245.0;leaguel255@gmail.com
1554;1554;MÖRBYLÅNGA / ODGER;Chairs;4265.0;leaguel255@gmail.com
1555;1555;NORRÅKER / NORRARYD;Chairs;1636.0;leaguel255@gmail.com
1556;1556;NORDVIKEN / NORDVIKEN;Chairs;3345.0;leaguel255@gmail.com
1557;1557;RÅSKOG;Chairs;175.0;leaguel255@gmail.com
1558;1558;HENRIKSDAL;Chairs;435.0;leaguel255@gmail.com
1559;1559;GRÖNLID;Chairs;2200.0;leaguel255@gmail.com
1560;1560;LISABO / RÖNNINGE;Chairs;2075.0;leaguel255@gmail.com
1561;1561;NORDVIKEN / HENRIKSDAL;Chairs;2675.0;leaguel255@gmail.com
1562;1562;NORDVIKEN / LEIFARNE;Chairs;2275.0;leaguel255@gmail.com
1563;1563;VEDBO / VEDBO;Chairs;5865.0;leaguel255@gmail.com
1564;1564;LISABO / JANINGE;Chairs;1595.0;leaguel255@gmail.com
1565;1565;EKEDALEN / LEIFARNE;Chairs;1575.0;leaguel255@gmail.com
1566;1566;EKEDALEN / ODGER;Chairs;2765.0;leaguel255@gmail.com
1567;1567;EKEDALEN / HENRIKSDAL;Chairs;2765.0;leaguel255@gmail.com
1568;1568;LISABO / SVENBERTIL;Chairs;1475.0;leaguel255@gmail.com
1569;1569;TINGBY / NILSOVE;Chairs;2575.0;leaguel255@gmail.com
1570;1570;NORDVIKEN / LEIFARNE;Chairs;3165.0;leaguel255@gmail.com
1571;1571;DIETMAR;Chairs;175.0;leaguel255@gmail.com
1572;1572;MÖCKELBY / NORRARYD;Chairs;4055.0;leaguel255@gmail.com
1573;1573;MÖCKELBY / HENRIKSDAL;Chairs;4265.0;leaguel255@gmail.com
1574;1574;MÖRBYLÅNGA / ODGER;Chairs;4265.0;leaguel255@gmail.com
1575;1575;NORDVIKEN / NORDVIKEN;Chairs;2395.0;leaguel255@gmail.com
1576;1576;POÄNG;Chairs;995.0;leaguel255@gmail.com
1577;1577;VÄSTANBY/VÄSTANÅ / LEIFARNE;Chairs;2095.0;leaguel255@gmail.com
1578;1578;RYDEBÄCK/BACKARYD / JANINGE;Chairs;1395.0;leaguel255@gmail.com
1579;1579;EKEDALEN / ODGER;Chairs;1149.0;leaguel255@gmail.com
1580;1580;EKEDALEN / HENRIKSDAL;Chairs;4565.0;leaguel255@gmail.com
1581;1581;EKEDALEN / ODGER;Chairs;1975.0;leaguel255@gmail.com
1582;1582;EKEDALEN / ODGER;Chairs;1975.0;leaguel255@gmail.com
1583;1583;MÖRBYLÅNGA / VOLFGANG;Chairs;3795.0;leaguel255@gmail.com
1584;1584;MÖCKELBY / HENRIKSDAL;Chairs;4265.0;leaguel255@gmail.com
1585;1585;EKEDALEN / EKEDALEN;Chairs;2176.0;leaguel255@gmail.com
1586;1586;NORDVIKEN / NORRARYD;Chairs;2535.0;leaguel255@gmail.com
1587;1587;DIETMAR;Chairs;175.0;leaguel255@gmail.com
1588;1588;EKEDALEN / ODGER;Chairs;2765.0;leaguel255@gmail.com
1589;1589;MÖCKELBY / ODGER;Chairs;4265.0;leaguel255@gmail.com
1590;1590;INGATORP / INGATORP;Chairs;3225.0;leaguel255@gmail.com
1591;1591;MÖRBYLÅNGA / VOLFGANG;Chairs;3795.0;leaguel255@gmail.com
1592;1592;EKEDALEN / BERNHARD;Chairs;3775.0;leaguel255@gmail.com
1593;1593;NORRÅKER / RÖNNINGE;Chairs;1976.0;leaguel255@gmail.com
1594;1594;NORDVIKEN / LEIFARNE;Chairs;3165.0;leaguel255@gmail.com
1595;1595;FANBYN;Chairs;125.0;leaguel255@gmail.com
1596;1596;NORDVIKEN / RÖNNINGE;Chairs;2875.0;leaguel255@gmail.com
1597;1597;NORDVIKEN / NORRARYD;Chairs;2535.0;leaguel255@gmail.com
1598;1598;EKEDALEN / BERNHARD;Chairs;5465.0;leaguel255@gmail.com
1599;1599;MÖRBYLÅNGA / ODGER;Chairs;3475.0;leaguel255@gmail.com
1600;1600;LANEBERG / SVENBERTIL;Chairs;1475.0;leaguel255@gmail.com
1601;1601;NORDVIKEN / LEIFARNE;Chairs;2275.0;leaguel255@gmail.com
1602;1602;JONAXEL;Chests of drawers & drawer units;135.0;leaguel255@gmail.com
1603;1603;BRYGGJA;Chests of drawers & drawer units;1295.0;leaguel255@gmail.com
1604;1604;HELMER;Chests of drawers & drawer units;175.0;leaguel255@gmail.com
1605;1605;PLATSA;Chests of drawers & drawer units;443.0;leaguel255@gmail.com
1606;1606;LENNART;Chests of drawers & drawer units;49.0;leaguel255@gmail.com
1607;1607;MALM;Chests of drawers & drawer units;555.0;leaguel255@gmail.com
1608;1608;RAST;Chests of drawers & drawer units;139.0;leaguel255@gmail.com
1609;1609;SONGESAND;Chests of drawers & drawer units;695.0;leaguel255@gmail.com
1610;1610;MALM;Chests of drawers & drawer units;295.0;leaguel255@gmail.com
1611;1611;KOPPANG;Chests of drawers & drawer units;395.0;leaguel255@gmail.com
1612;1612;HEMNES;Chests of drawers & drawer units;1095.0;leaguel255@gmail.com
1613;1613;MALM;Chests of drawers & drawer units;165.0;leaguel255@gmail.com
1614;1614;KULLEN;Chests of drawers & drawer units;89.0;leaguel255@gmail.com
1615;1615;MALM;Chests of drawers & drawer units;495.0;leaguel255@gmail.com
1616;1616;BRIMNES;Chests of drawers & drawer units;325.0;leaguel255@gmail.com
1617;1617;ASKVOLL;Chests of drawers & drawer units;245.0;leaguel255@gmail.com
1618;1618;ALEX;Chests of drawers & drawer units;550.0;leaguel255@gmail.com
1619;1619;NIKKEBY;Chests of drawers & drawer units;345.0;leaguel255@gmail.com
1620;1620;BRIMNES;Chests of drawers & drawer units;445.0;leaguel255@gmail.com
1621;1621;KULLEN;Chests of drawers & drawer units;199.0;leaguel255@gmail.com
1622;1622;LOTE;Chests of drawers & drawer units;115.0;leaguel255@gmail.com
1623;1623;HEMNES;Chests of drawers & drawer units;645.0;leaguel255@gmail.com
1624;1624;MALM;Chests of drawers & drawer units;425.0;leaguel255@gmail.com
1625;1625;KULLEN;Chests of drawers & drawer units;299.0;leaguel255@gmail.com
1626;1626;HEMNES;Chests of drawers & drawer units;375.0;leaguel255@gmail.com
1627;1627;MALM;Chests of drawers & drawer units;495.0;leaguel255@gmail.com
1628;1628;ASKVOLL;Chests of drawers & drawer units;345.0;leaguel255@gmail.com
1629;1629;JONAXEL;Chests of drawers & drawer units;180.0;leaguel255@gmail.com
1630;1630;JONAXEL;Chests of drawers & drawer units;135.0;leaguel255@gmail.com
1631;1631;ALEX;Chests of drawers & drawer units;345.0;leaguel255@gmail.com
1632;1632;HEMNES;Chests of drawers & drawer units;895.0;leaguel255@gmail.com
1633;1633;NIKKEBY;Chests of drawers & drawer units;295.0;leaguel255@gmail.com
1634;1634;ASKVOLL;Chests of drawers & drawer units;175.0;leaguel255@gmail.com
1635;1635;TYSSEDAL;Chests of drawers & drawer units;945.0;leaguel255@gmail.com
1636;1636;NORDMELA;Chests of drawers & drawer units;716.0;leaguel255@gmail.com
1637;1637;ROTHULT;Chests of drawers & drawer units;95.0;leaguel255@gmail.com
1638;1638;TYSSEDAL;Chests of drawers & drawer units;1045.0;leaguel255@gmail.com
1639;1639;BJÖRKSNÄS;Chests of drawers & drawer units;1295.0;leaguel255@gmail.com
1640;1640;MALM;Chests of drawers & drawer units;115.0;leaguel255@gmail.com
1641;1641;SONGESAND;Chests of drawers & drawer units;495.0;leaguel255@gmail.com
1642;1642;VISTHUS;Chests of drawers & drawer units;845.0;leaguel255@gmail.com
1643;1643;KLIMPEN;Chests of drawers & drawer units;200.0;leaguel255@gmail.com
1644;1644;MICKE;Chests of drawers & drawer units;245.0;leaguel255@gmail.com
1645;1645;JONAXEL;Chests of drawers & drawer units;115.0;leaguel255@gmail.com
1646;1646;JONAXEL;Chests of drawers & drawer units;170.0;leaguel255@gmail.com
1647;1647;NORDMELA;Chests of drawers & drawer units;636.0;leaguel255@gmail.com
1648;1648;TRYSIL;Chests of drawers & drawer units;445.0;leaguel255@gmail.com
1649;1649;NORDLI;Chests of drawers & drawer units;1300.0;leaguel255@gmail.com
1650;1650;HEMNES;Chests of drawers & drawer units;70.0;leaguel255@gmail.com
1651;1651;SUMMERA;Chests of drawers & drawer units;49.0;leaguel255@gmail.com
1652;1652;VISTHUS;Chests of drawers & drawer units;521.5;leaguel255@gmail.com
1653;1653;PLATSA;Chests of drawers & drawer units;456.0;leaguel255@gmail.com
1654;1654;NORDLI;Chests of drawers & drawer units;1860.0;leaguel255@gmail.com
1655;1655;BUSUNGE;Chests of drawers & drawer units;395.0;leaguel255@gmail.com
1656;1656;SONGESAND;Chests of drawers & drawer units;645.0;leaguel255@gmail.com
1657;1657;BEKANT;Chests of drawers & drawer units;844.0;leaguel255@gmail.com
1658;1658;STUVA / FRITIDS;Chests of drawers & drawer units;545.0;leaguel255@gmail.com
1659;1659;GODISHUS;Chests of drawers & drawer units;295.0;leaguel255@gmail.com
1660;1660;NORDLI;Chests of drawers & drawer units;920.0;leaguel255@gmail.com
1661;1661;PLATSA;Chests of drawers & drawer units;499.0;leaguel255@gmail.com
1662;1662;IDÅSEN;Chests of drawers & drawer units;690.0;leaguel255@gmail.com
1663;1663;PLATSA;Chests of drawers & drawer units;356.0;leaguel255@gmail.com
1664;1664;MICKE;Chests of drawers & drawer units;245.0;leaguel255@gmail.com
1665;1665;JONAXEL;Chests of drawers & drawer units;150.0;leaguel255@gmail.com
1666;1666;NORDLI;Chests of drawers & drawer units;900.0;leaguel255@gmail.com
1667;1667;ALEX;Chests of drawers & drawer units;545.0;leaguel255@gmail.com
1668;1668;JONAXEL;Chests of drawers & drawer units;200.0;leaguel255@gmail.com
1669;1669;STUVA / FRITIDS;Chests of drawers & drawer units;730.0;leaguel255@gmail.com
1670;1670;NORDLI;Chests of drawers & drawer units;460.0;leaguel255@gmail.com
1671;1671;NORDLI;Chests of drawers & drawer units;240.0;leaguel255@gmail.com
1672;1672;JONAXEL;Chests of drawers & drawer units;160.0;leaguel255@gmail.com
1673;1673;BUSUNGE;Chests of drawers & drawer units;395.0;leaguel255@gmail.com
1674;1674;TYSSEDAL;Chests of drawers & drawer units;945.0;leaguel255@gmail.com
1675;1675;NORDLI;Chests of drawers & drawer units;1880.0;leaguel255@gmail.com
1676;1676;STUVA / FRITIDS;Chests of drawers & drawer units;415.0;leaguel255@gmail.com
1677;1677;SONGESAND;Chests of drawers & drawer units;595.0;leaguel255@gmail.com
1678;1678;NORDLI;Chests of drawers & drawer units;920.0;leaguel255@gmail.com
1679;1679;NORDLI;Chests of drawers & drawer units;500.0;leaguel255@gmail.com
1680;1680;NORDLI;Chests of drawers & drawer units;920.0;leaguel255@gmail.com
1681;1681;NORDLI;Chests of drawers & drawer units;380.0;leaguel255@gmail.com
1682;1682;NORDLI;Chests of drawers & drawer units;320.0;leaguel255@gmail.com
1683;1683;PLATSA;Chests of drawers & drawer units;398.0;leaguel255@gmail.com
1684;1684;ERIK;Chests of drawers & drawer units;395.0;leaguel255@gmail.com
1685;1685;JONAXEL;Chests of drawers & drawer units;195.0;leaguel255@gmail.com
1686;1686;JONAXEL;Chests of drawers & drawer units;230.0;leaguel255@gmail.com
1687;1687;NORDLI;Chests of drawers & drawer units;980.0;leaguel255@gmail.com
1688;1688;NORDLI;Chests of drawers & drawer units;1540.0;leaguel255@gmail.com
1689;1689;NORDLI;Chests of drawers & drawer units;960.0;leaguel255@gmail.com
1690;1690;NORDLI;Chests of drawers & drawer units;620.0;leaguel255@gmail.com
1691;1691;NORDLI;Chests of drawers & drawer units;1220.0;leaguel255@gmail.com
1692;1692;GALANT;Chests of drawers & drawer units;825.0;leaguel255@gmail.com
1693;1693;NORDLI;Chests of drawers & drawer units;1860.0;leaguel255@gmail.com
1694;1694;KLIMPEN;Chests of drawers & drawer units;495.0;leaguel255@gmail.com
1695;1695;NORDLI;Chests of drawers & drawer units;240.0;leaguel255@gmail.com
1696;1696;NORDLI;Chests of drawers & drawer units;380.0;leaguel255@gmail.com
1697;1697;JONAXEL;Chests of drawers & drawer units;140.0;leaguel255@gmail.com
1698;1698;GALANT;Chests of drawers & drawer units;1795.0;leaguel255@gmail.com
1699;1699;NORDLI;Chests of drawers & drawer units;1640.0;leaguel255@gmail.com
1700;1700;ERIK;Chests of drawers & drawer units;395.0;leaguel255@gmail.com
1701;1701;NORDLI;Chests of drawers & drawer units;320.0;leaguel255@gmail.com
1702;1702;STUVA / FRITIDS;Chests of drawers & drawer units;375.0;leaguel255@gmail.com
1703;1703;NORDLI;Chests of drawers & drawer units;1640.0;leaguel255@gmail.com
1704;1704;NORDLI;Chests of drawers & drawer units;580.0;leaguel255@gmail.com
1705;1705;NORDLI;Chests of drawers & drawer units;200.0;leaguel255@gmail.com
1706;1706;IDÅSEN;Chests of drawers & drawer units;595.0;leaguel255@gmail.com
1707;1707;NORDLI;Chests of drawers & drawer units;1060.0;leaguel255@gmail.com
1708;1708;NORDLI;Chests of drawers & drawer units;320.0;leaguel255@gmail.com
1709;1709;BEKANT;Chests of drawers & drawer units;1000.0;leaguel255@gmail.com
1710;1710;BEKANT;Chests of drawers & drawer units;939.0;leaguel255@gmail.com
